"links","datetime","rssid","rsstopic","date","downloaded"
"https://www.sueddeutsche.de/politik/bundeswehr-ampel-koalition-militaerausgaben-1.5449837","2021-10-26 20:08:02","sz_rss_2021-10-26_20_08_02","Sueddeutsche_Standard","2021-10-26",1
"https://www.sueddeutsche.de/politik/deutsche-einheit-merkel-rede-persoenlich-1.5429185","2021-10-03 18:08:02","sz_rss_2021-10-03_18_08_02","Sueddeutsche_Standard","2021-10-03",1
"https://www.sueddeutsche.de/politik/oesterreich-kurz-schattenkanzler-1.5439108","2021-10-14 12:08:02","sz_rss_2021-10-14_12_08_02","Sueddeutsche_Standard","2021-10-14",1
"https://www.zeit.de/politik/2021-09/markus-soeder-bundestagswahl-klimaschutz-kirche-homosexualitaet-buehne-podcast","2021-09-21 22:22:02","zeit_rss_2021-09-21_22_22_02","ZEIT_Politik","2021-09-21",1
"https://www.sueddeutsche.de/politik/corona-aktuell-booster-impfung-1.5454006","2021-11-04 16:08:02","sz_rss_2021-11-04_16_08_02","Sueddeutsche_Standard","2021-11-04",1
"https://www.sueddeutsche.de/politik/deutschland-aufschwung-konjunktur-inflation-1.5439311","2021-10-14 16:08:02","sz_rss_2021-10-14_16_08_02","Sueddeutsche_Standard","2021-10-14",1
"https://www.faz.net/aktuell/politik/livestream-seehofer-zur-lage-in-afghanistan-17492018.html","2021-08-19 17:54:09","faz_rss_2021-08-19_17_54_09","FAZ_Standard","2021-08-19",1
"https://www.sueddeutsche.de/politik/spd-gruene-fdp-ampel-koalition-verhandlungen-1.5448106","2021-10-27 12:08:02","sz_rss_2021-10-27_12_08_02","Sueddeutsche_Standard","2021-10-27",1
"https://www.zeit.de/politik/ausland/2021-10/tschechien-parlamentswahl-andrej-babis-ministerpraesident-vorsprung-partei-ano","2021-10-09 22:22:02","zeit_rss_2021-10-09_22_22_02","ZEIT_Politik","2021-10-09",1
"https://www.sueddeutsche.de/politik/bundestagswahl-news-fdp-afd-union-1.5424942","2021-10-01 08:08:02","sz_rss_2021-10-01_08_08_02","Sueddeutsche_Standard","2021-10-01",1
"https://www.zeit.de/politik/deutschland/2021-11/un-klimakonferenz-cop26-methan-waelder-klimaschutz","2021-11-02 22:22:02","zeit_rss_2021-11-02_22_22_02","ZEIT_Politik","2021-11-02",1
"https://www.sueddeutsche.de/politik/jennifer-w-terrorismus-islamischer-staat-1.5438606","2021-10-13 16:08:02","sz_rss_2021-10-13_16_08_02","Sueddeutsche_Standard","2021-10-13",1
"https://www.sueddeutsche.de/politik/wahlen-usa-eric-adams-nyc-virginia-demokraten-donald-trump-1.5454985","2021-11-03 05:10:02","sz_rss_2021-11-03_05_10_02","Sueddeutsche_Standard","2021-11-03",1
"https://www.zeit.de/politik/ausland/2021-10/japan-parlamentswahlen-ldp-fumio-koshida-koalition","2021-10-31 22:22:02","zeit_rss_2021-10-31_22_22_02","ZEIT_Politik","2021-10-31",1
"https://www.zeit.de/politik/deutschland/2021-10/baerbel-bas-ist-neue-bundestagspraesidentin","2021-10-26 15:52:01","zeit_rss_2021-10-26_15_52_01","ZEIT_Politik","2021-10-26",1
"https://www.bild.de/news/ausland/news-ausland/augenzeugen-reagierten-sofort-vater-35-und-soehne-vergewaltigen-jugendliche-77397912.bild.html","2021-08-20 00:17:42","bild_rssnews_2021-08-20_00_17_42","Bild_News","2021-08-20",1
"https://www.sueddeutsche.de/politik/irmgard-f-prozess-kz-stutthof-1.5443176","2021-10-18 20:08:02","sz_rss_2021-10-18_20_08_02","Sueddeutsche_Standard","2021-10-18",1
"https://www.zeit.de/politik/deutschland/2021-10/ampel-koalition-parteien-corona-massnahmen-uebergangsregelung","2021-10-27 09:19:02","zeit_rss_2021-10-27_09_19_02","ZEIT_Politik","2021-10-27",1
"https://www.zeit.de/politik/ausland/2021-09/jens-stoltenberg-nato-afghanistan-einsatz-untersuchung-terrorismus-taliban-machtuebernahme","2021-09-12 22:22:02","zeit_rss_2021-09-12_22_22_02","ZEIT_Politik","2021-09-12",1
"https://www.zeit.de/politik/ausland/2021-10/belarus-alexander-lukaschenko-migration-bundespolizei-ermittlung-schleusung","2021-10-10 15:52:02","zeit_rss_2021-10-10_15_52_02","ZEIT_Politik","2021-10-10",1
"https://www.sueddeutsche.de/politik/corona-aktuell-rki-morddrohungen-wieler-1.5436937","2021-10-15 05:10:02","sz_rss_2021-10-15_05_10_02","Sueddeutsche_Standard","2021-10-15",1
"https://www.sueddeutsche.de/politik/jennifer-w-is-terror-verdurstetes-maedchen-1.5448109","2021-10-25 12:08:02","sz_rss_2021-10-25_12_08_02","Sueddeutsche_Standard","2021-10-25",1
"https://www.sueddeutsche.de/politik/leserdiskussion-wie-blicken-sie-auf-den-nsu-prozess-zurueck-1.5386619","2021-08-19 18:00:08","sz_rss_2021-08-19_18_00_08","Sueddeutsche_Standard","2021-08-19",1
"https://www.sueddeutsche.de/politik/kohlereviere-ausstiegshilfen-vom-bund-1.5455836","2021-11-03 20:08:02","sz_rss_2021-11-03_20_08_02","Sueddeutsche_Standard","2021-11-03",1
"https://www.sueddeutsche.de/politik/vaeterreport-2021-familienministerium-1.5430995","2021-10-05 20:08:02","sz_rss_2021-10-05_20_08_02","Sueddeutsche_Standard","2021-10-05",1
"https://www.zeit.de/politik/ausland/2021-11/alexander-lukaschenko-nachtlager-grenze-belarus","2021-11-16 22:22:02","zeit_rss_2021-11-16_22_22_02","ZEIT_Politik","2021-11-16",1
"https://www.sueddeutsche.de/politik/koeln-muezzin-debatte-1.5446084","2021-10-21 20:08:02","sz_rss_2021-10-21_20_08_02","Sueddeutsche_Standard","2021-10-21",1
"https://www.zeit.de/politik/ausland/2021-10/rumaenien-regierung-dacian-ciolos-minderheitsregierung-gescheitert-corona","2021-10-20 22:22:02","zeit_rss_2021-10-20_22_22_02","ZEIT_Politik","2021-10-20",1
"https://www.sueddeutsche.de/politik/texas-abtreibungsgesetz-bundesrichter-stop-1.5433662","2021-10-07 20:08:02","sz_rss_2021-10-07_20_08_02","Sueddeutsche_Standard","2021-10-07",1
"https://www.sueddeutsche.de/politik/impfstoffe-corona-reisen-1.5435570","2021-10-10 20:08:02","sz_rss_2021-10-10_20_08_02","Sueddeutsche_Standard","2021-10-10",1
"https://www.zeit.de/politik/ausland/2021-10/oesterreich-sebastian-kurz-oevp-nationalrat-abgeordneter-vereidigung","2021-10-14 15:52:02","zeit_rss_2021-10-14_15_52_02","ZEIT_Politik","2021-10-14",1
"https://www.zeit.de/politik/deutschland/2021-10/rolf-muetzenich-annegret-kramp-karrenbauer-kritik-atomwaffen-interview","2021-10-24 09:19:02","zeit_rss_2021-10-24_09_19_02","ZEIT_Politik","2021-10-24",1
"https://www.sueddeutsche.de/politik/tuerkeibesuch-erdogan-wuerdigt-merkel-1.5441790","2021-10-17 20:08:02","sz_rss_2021-10-17_20_08_02","Sueddeutsche_Standard","2021-10-17",1
"https://www.sueddeutsche.de/politik/belarus-route-mehr-illegale-einreisen-1.5454451","2021-11-02 20:08:02","sz_rss_2021-11-02_20_08_02","Sueddeutsche_Standard","2021-11-02",1
"https://www.zeit.de/politik/ausland/2021-10/nahostkonflikt-westjordanland-israel-palaestinenser-anmeldegenehmigung","2021-10-19 22:22:02","zeit_rss_2021-10-19_22_22_02","ZEIT_Politik","2021-10-19",1
