"links","datetime","rssid","rsstopic","date","downloaded"
"https://www.spiegel.de/wissenschaft/medizin/corona-news-am-donnerstag-die-wichtigsten-entwicklungen-zu-sars-cov-2-und-covid-19-a-308e75c1-5533-4c19-b39e-c6a2d1eff649#ref=rss",2021-08-26 21:26:02,"spiegel_rssschlagz_2021-08-26_21_26_02","Spiegel_Schlagzeilen","2021-08-26",0
"https://www.spiegel.de/start/zyklusgerechtes-arbeiten-wie-man-die-hormon-phasen-fuer-sich-nutzen-kann-a-51fcfa02-c3e3-42c5-911a-d08a5c6cd330#ref=rss",2021-10-09 17:26:02,"spiegel_rssschlagz_2021-10-09_17_26_02","Spiegel_Schlagzeilen","2021-10-09",0
"https://www.welt.de/politik/ausland/article235203546/Belarus-150-Migranten-versuchen-offenbar-Grenzdurchbruch.html",2021-11-22 12:51:02,"WELT_Politik_2021-11-22_12_51_02","WELT_Politik","2021-11-22",0
"https://www.spiegel.de/panorama/leute/paris-hilton-kaempft-in-washington-fuer-rechte-von-minderjaehrigen-in-jugendeinrichtungen-a-25e3acb6-2573-438f-b7e7-6fa4d3542a25#ref=rss",2021-10-21 06:00:02,"spiegel_rssschlagz_2021-10-21_06_00_02","Spiegel_Schlagzeilen","2021-10-21",0
"https://www.spiegel.de/wirtschaft/unternehmen/elon-musk-eroeffnet-tesla-werk-in-gruenheide-wie-wenn-ein-ufo-in-der-idylle-gelandet-waere-a-1469381e-09bd-40e9-854d-8a723b4f0861#ref=rss",2021-10-10 06:00:02,"spiegel_rssschlagz_2021-10-10_06_00_02","Spiegel_Schlagzeilen","2021-10-10",0
"https://www.spiegel.de/wissenschaft/weltall/zwei-milliarden-jahre-altes-mondgestein-laesst-forscher-raetseln-a-f80905bd-aa9a-4e50-95d5-57c4a0d4e300#ref=rss",2021-10-08 16:26:02,"spiegel_rssschlagz_2021-10-08_16_26_02","Spiegel_Schlagzeilen","2021-10-08",0
"https://www.spiegel.de/stil/nervennahrung-heute-gibt-es-kardamom-griessflammeri-mit-brombeersosse-kolumne-a-d9c9a7cc-9299-4dac-bd79-853641debdd4#ref=rss",2021-10-18 11:26:02,"spiegel_rssschlagz_2021-10-18_11_26_02","Spiegel_Schlagzeilen","2021-10-18",0
"https://www.spiegel.de/panorama/justiz/randy-halprin-juedisches-mitglied-der-texas-seven-soll-neuen-prozess-bekommen-a-097702c0-323c-4d6c-a91e-b90f5f75795d#ref=rss",2021-10-12 10:26:02,"spiegel_rssschlagz_2021-10-12_10_26_02","Spiegel_Schlagzeilen","2021-10-12",0
"https://www.spiegel.de/wissenschaft/klimakrise-die-welt-ist-sehenden-auges-in-die-misere-gestolpert-warum-a-27e848c3-eac8-49ed-9ee0-686aaabe5423#ref=rss",2021-11-01 10:26:02,"spiegel_rssschlagz_2021-11-01_10_26_02","Spiegel_Schlagzeilen","2021-11-01",0
"https://www.welt.de/politik/deutschland/article235210868/Merkel-ueber-Corona-Lage-die-alles-uebertreffen-wird-was-wir-bisher-hatten.html",2021-11-22 16:51:02,"WELT_Politik_2021-11-22_16_51_02","WELT_Politik","2021-11-22",0
"https://www.welt.de/politik/deutschland/video234837628/Pandemie-34-000-Neuinfektionen-So-sieht-die-Corona-Lage-in-Deutschland-aus.html",2021-11-04 13:51:02,"welt_rsspolitik_2021-11-04_13_51_02","WELT_Politik","2021-11-04",0
"https://www.spiegel.de/panorama/leute/tod-von-kobe-bryant-und-tochter-gianna-als-waeren-sie-tiere-auf-der-strasse-a-3bb8ac3f-9fb5-40dc-a25e-06e97ce74913#ref=rss",2021-10-24 14:26:02,"spiegel_rssschlagz_2021-10-24_14_26_02","Spiegel_Schlagzeilen","2021-10-24",0
"https://www.spiegel.de/ausland/afghanistan-angst-der-frauen-und-maedchen-wir-sitzen-in-der-falle-a-81ce2c36-ef1b-4a19-b323-dd098690f3e7#ref=rss",2021-10-31 17:26:02,"spiegel_rssschlagz_2021-10-31_17_26_02","Spiegel_Schlagzeilen","2021-10-31",0
"https://www.spiegel.de/sport/nba-unterstuetzer-von-impfverweigerer-kyrie-irving-versuchen-halle-zu-stuermen-a-07c23a85-639c-4ebc-9a46-5c52c0ba26a6#ref=rss",2021-10-25 06:00:02,"spiegel_rssschlagz_2021-10-25_06_00_02","Spiegel_Schlagzeilen","2021-10-25",0
"https://www.welt.de/wirtschaft/plus235171614/Strom-und-Gaspreise-Das-Maerchen-von-der-billigen-Oeko-Energie.html",2021-11-20 07:17:02,"WELT_News_2021-11-20_07_17_02","WELT_News","2021-11-20",0
"https://www.spiegel.de/politik/deutschland/christian-lindner-robert-habeck-annalena-baerbock-zitrus-trio-erwaehlt-olaf-scholz-auf-probe-a-adde6a7d-a688-4afe-910f-d4e899a0bdbc#ref=rss",2021-10-06 22:30:02,"spiegel_rsspolitik_2021-10-06_22_30_02","Spiegel_Politik","2021-10-06",0
"https://www.welt.de/politik/ausland/article235212756/Corona-Lockdown-in-Oesterreich-Groesste-allgemeine-Verunsicherung.html",2021-11-22 19:51:02,"WELT_Politik_2021-11-22_19_51_02","WELT_Politik","2021-11-22",0
"https://www.spiegel.de/sport/fussball/hamburger-sv-dfb-kontrollausschuss-ermittelt-nach-rassistischen-vorfaellen-a-b5013c9c-d27e-4423-b7e7-1b0e10eac54d#ref=rss",2021-10-18 13:26:02,"spiegel_rssschlagz_2021-10-18_13_26_02","Spiegel_Schlagzeilen","2021-10-18",0
"https://www.welt.de/icon/partnerschaft/article235306740/Emily-Ratajkowski-Nackt-fuehlt-sie-sich-in-control-zwischen-Kontrolle-und-Ohnmacht.html",2021-11-29 12:03:02,"WELT_News_2021-11-29_12_03_02","WELT_News","2021-11-29",0
"https://www.spiegel.de/kultur/kino/star-trek-schoepfer-gene-roddenberry-bekommt-ein-biopic-a-86faf6df-90ec-4caf-b4e1-87804024c175#ref=rss",2021-08-20 13:26:08,"spiegel_rssschlagz_2021-08-20_13_26_08","Spiegel_Schlagzeilen","2021-08-20",0
"https://www.welt.de/politik/ausland/article234597662/Nigeria-Bewaffnete-befreien-Hunderte-Haeftlinge.html",2021-10-24 19:51:02,"WELT_Politik_2021-10-24_19_51_02","WELT_Politik","2021-10-24",0
"https://www.spiegel.de/wissenschaft/weltall/hochland-von-tibet-schrumpfende-gletscher-wachsende-seen-a-5da4ed91-6e98-4e83-8fb3-e403642c46cf#ref=rss",2021-10-25 11:26:02,"spiegel_rssschlagz_2021-10-25_11_26_02","Spiegel_Schlagzeilen","2021-10-25",0
"https://www.welt.de/kultur/plus234797360/Ken-Follett-Ein-dritter-Weltkrieg-ist-sehr-realistisch.html",2021-11-08 18:03:02,"WELT_News_2021-11-08_18_03_02","WELT_News","2021-11-08",0
"https://www.spiegel.de/psychologie/trauer-am-arbeitsplatz-wie-geht-man-damit-um-wenn-kollegen-oder-deren-angehoerige-sterben-a-38bf9e37-c261-4e3f-a5b7-f1aa9b783eff#ref=rss",2021-10-13 06:00:02,"spiegel_rssschlagz_2021-10-13_06_00_02","Spiegel_Schlagzeilen","2021-10-13",0
"https://www.welt.de/politik/bundestagswahl/article234829570/Ampel-Gespraeche-haken-Zu-wenig-inhaltliche-Substanz.html",2021-11-04 16:03:02,"welt_rssnews_2021-11-04_16_03_02","WELT_News","2021-11-04",0
"https://www.spiegel.de/ausland/strum-auf-us-kapitol-republikaner-droht-trump-vertrauten-a-39657eac-7040-4411-a050-b842d5a223a3#ref=rss",2021-10-18 06:00:02,"spiegel_rssschlagz_2021-10-18_06_00_02","Spiegel_Schlagzeilen","2021-10-18",0
"https://www.spiegel.de/politik/deutschland/bundestagswahl-2021-ssw-erhaelt-laut-hochrechnung-einen-sitz-im-bundestag-a-40ea7d55-d6d4-425e-a527-df0655ef5cb9#ref=rss",2021-09-26 22:30:02,"spiegel_rsspolitik_2021-09-26_22_30_02","Spiegel_Politik","2021-09-26",0
"https://www.welt.de/politik/deutschland/article233296369/Neue-Wege-zur-Kandidatensuche-Ohne-Partei-ins-Parlament.html",2021-08-23 10:51:02,"WELT_Politik_2021-08-23_10_51_02","WELT_Politik","2021-08-23",0
"https://www.spiegel.de/panorama/justiz/weinsberg-bei-heilbronn-erneut-patient-aus-psychiatrie-geflohen-a-de046dfe-29da-49e8-b8cc-a6d41b731a50#ref=rss",2021-10-10 17:26:02,"spiegel_rssschlagz_2021-10-10_17_26_02","Spiegel_Schlagzeilen","2021-10-10",0
"https://www.spiegel.de/wissenschaft/technik/bundestagswahl-der-koalitions-poker-was-ist-drin-fuers-klima-podcast-klimabericht-a-14ba601b-bd74-4d13-8e19-d980e51e0fb5#ref=rss",2021-09-28 16:26:02,"spiegel_rssschlagz_2021-09-28_16_26_02","Spiegel_Schlagzeilen","2021-09-28",0
"https://www.spiegel.de/wissenschaft/zoos-wollen-gorillas-toeten-wildert-sie-aus-fordern-tierschuetzer-a-8a376b4d-8719-4fe2-8324-5bbaa506faee#ref=rss",2021-11-26 18:26:14,"spiegel_rssschlagz_2021-11-26_18_26_14","Spiegel_Schlagzeilen","2021-11-26",0
"https://www.spiegel.de/ausland/waisenhaus-in-kabul-wir-haben-probleme-lebensmittel-fuer-die-kinder-zu-beschaffen-a-624bad27-0fa6-449c-8e77-6c78f468a7fb#ref=rss",2021-10-17 16:26:02,"spiegel_rssschlagz_2021-10-17_16_26_02","Spiegel_Schlagzeilen","2021-10-17",0
"https://www.spiegel.de/panorama/justiz/indien-mann-taeuscht-seinen-eigenen-tod-vor-um-an-seine-lebensversicherung-zu-kommen-a-79c2e655-4c87-48ef-b5f2-164f397b47a2#ref=rss",2021-10-26 20:26:02,"spiegel_rssschlagz_2021-10-26_20_26_02","Spiegel_Schlagzeilen","2021-10-26",0
"https://www.spiegel.de/panorama/vermisste-weisse-frau-der-fall-gabby-petito-bewegt-die-usa-a-d14a138a-6b31-42a1-a210-b9f0621d0442#ref=rss",2021-09-25 10:26:02,"spiegel_rssschlagz_2021-09-25_10_26_02","Spiegel_Schlagzeilen","2021-09-25",0
"https://www.spiegel.de/panorama/gesellschaft/wetter-sturm-ignatz-baut-sich-ueber-deutschland-auf-a-0fca4519-ad4e-4a0c-a68b-c09864a50daa#ref=rss",2021-10-21 10:26:02,"spiegel_rssschlagz_2021-10-21_10_26_02","Spiegel_Schlagzeilen","2021-10-21",0
"https://www.welt.de/politik/bundestagswahl/article233902730/Olaf-Scholz-Kein-Minister-kann-alle-Probleme-mit-einem-Fingerschnippen-loesen.html",2021-09-20 16:51:02,"WELT_Politik_2021-09-20_16_51_02","WELT_Politik","2021-09-20",0
"https://www.spiegel.de/panorama/haiti-schiff-vor-der-kueste-gesunken-mindestens-19-tote-a-62a2a37c-bcb5-44d1-890e-69a3542dff45#ref=rss",2021-10-31 06:00:02,"spiegel_rssschlagz_2021-10-31_06_00_02","Spiegel_Schlagzeilen","2021-10-31",0
"https://www.spiegel.de/politik/deutschland/christian-lindner-und-die-fdp-nach-der-bundestagswahl-gelbe-kanzlermacher-a-55312945-667b-42d1-b175-6d4a42c771e5#ref=rss",2021-09-27 06:30:02,"spiegel_rsspolitik_2021-09-27_06_30_02","Spiegel_Politik","2021-09-27",0
"https://www.welt.de/wirtschaft/plus233266731/CO2-Sauger-von-Climeworks-soll-in-Hamburg-Treibhausgase-aus-der-Luft-ziehen.html",2021-08-22 18:03:02,"WELT_News_2021-08-22_18_03_02","WELT_News","2021-08-22",0
"https://www.spiegel.de/kultur/tv/tatort-aus-dresden-unsichtbar-mit-hanczewski-groeschel-und-brambach-a-dd24e4bc-127d-4542-a293-7de1b1d968e4#ref=rss",2021-10-15 17:26:02,"spiegel_rssschlagz_2021-10-15_17_26_02","Spiegel_Schlagzeilen","2021-10-15",0
"https://www.spiegel.de/wissenschaft/uno-klimakonferenz-boris-johnson-forderte-tempo-beim-klima-mit-fussball-vergleich-a-f47b38b7-2982-4e45-99fe-13eda47068c7#ref=rss",2021-10-30 12:26:02,"spiegel_rssschlagz_2021-10-30_12_26_02","Spiegel_Schlagzeilen","2021-10-30",0
"https://www.welt.de/sport/fussball/plus234721604/Newcastle-United-Auf-dem-Weg-zur-umstrittenen-Supermacht.html",2021-11-04 12:03:02,"welt_rssnews_2021-11-04_12_03_02","WELT_News","2021-11-04",0
"https://www.welt.de/politik/ausland/article235303224/B-1-1-529-Erster-Fall-in-Europa-Belgien-registriert-neue-Coronavirus-Variante.html",2021-11-26 16:03:02,"WELT_News_2021-11-26_16_03_02","WELT_News","2021-11-26",0
